epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,6466.08,0.58424,0.77855,1.04808,0.83132,0.80945,0.87158,0.77446,0.49151,0.67126,1.03132,0.003994,0.003994,0.003994
184,6500.4,0.5896,0.77912,1.05392,0.83241,0.80797,0.87154,0.77408,0.49154,0.67112,1.03131,0.003961,0.003961,0.003961
185,6534.54,0.5798,0.7647,1.04324,0.83156,0.80864,0.87169,0.77429,0.49137,0.67093,1.03112,0.003928,0.003928,0.003928
186,6568.62,0.57936,0.7689,1.04882,0.82979,0.80957,0.87207,0.77415,0.4914,0.671,1.03111,0.003895,0.003895,0.003895
187,6602.59,0.58225,0.75702,1.04608,0.82457,0.81328,0.87218,0.7741,0.49136,0.67146,1.03105,0.003862,0.003862,0.003862
188,6637.2,0.58489,0.76814,1.05112,0.82998,0.80989,0.87223,0.77388,0.49125,0.67129,1.03095,0.003829,0.003829,0.003829
189,6671.47,0.57971,0.76662,1.04907,0.82719,0.812,0.87215,0.77388,0.49113,0.67139,1.03074,0.003796,0.003796,0.003796
190,6705.42,0.57867,0.74907,1.04604,0.82549,0.81339,0.87208,0.77387,0.49114,0.67091,1.03073,0.003763,0.003763,0.003763
191,6740.22,0.5765,0.75632,1.04292,0.83189,0.80846,0.87197,0.77426,0.49098,0.67046,1.03057,0.00373,0.00373,0.00373
192,6774.34,0.57627,0.7442,1.04442,0.83353,0.80766,0.87222,0.77478,0.49083,0.6704,1.03038,0.003697,0.003697,0.003697
193,6808.83,0.57971,0.75397,1.04517,0.8324,0.80866,0.87201,0.77471,0.49079,0.66984,1.03028,0.003664,0.003664,0.003664
194,6842.81,0.57672,0.75119,1.04553,0.83051,0.80983,0.87212,0.7748,0.49084,0.66951,1.03029,0.003631,0.003631,0.003631
195,6877.14,0.56988,0.73763,1.03978,0.82928,0.81185,0.87212,0.7747,0.49059,0.66959,1.03009,0.003598,0.003598,0.003598
196,6911,0.57123,0.74007,1.04119,0.82913,0.81088,0.87222,0.7748,0.49049,0.66961,1.0299,0.003565,0.003565,0.003565
197,6945.2,0.56955,0.73327,1.04028,0.82687,0.81256,0.87211,0.77459,0.49044,0.6696,1.02985,0.003532,0.003532,0.003532
198,6979.06,0.57322,0.73768,1.03857,0.82604,0.81212,0.87193,0.77405,0.49036,0.66959,1.0297,0.003499,0.003499,0.003499
199,7013.25,0.57128,0.7371,1.04264,0.8267,0.81301,0.87198,0.77453,0.49025,0.6694,1.02963,0.003466,0.003466,0.003466
200,7047.27,0.56943,0.73324,1.04189,0.82948,0.81186,0.87216,0.77431,0.48999,0.6696,1.02947,0.003433,0.003433,0.003433
201,7081.39,0.56934,0.73555,1.04276,0.82821,0.81276,0.87209,0.774,0.48985,0.66996,1.02936,0.0034,0.0034,0.0034
202,7115.44,0.57007,0.72731,1.04261,0.82833,0.81313,0.87221,0.77439,0.48963,0.67019,1.0292,0.003367,0.003367,0.003367
203,7149.41,0.56742,0.72739,1.04087,0.82971,0.81146,0.87195,0.7742,0.48975,0.67055,1.02926,0.003334,0.003334,0.003334
204,7183.51,0.56825,0.72597,1.03916,0.83125,0.81042,0.87217,0.77437,0.48974,0.67109,1.0293,0.003301,0.003301,0.003301
205,7217.52,0.56463,0.72089,1.03613,0.8322,0.81028,0.87201,0.77441,0.48968,0.67092,1.02921,0.003268,0.003268,0.003268
206,7252.15,0.56884,0.73293,1.04336,0.83325,0.80967,0.87175,0.77386,0.48962,0.67074,1.02915,0.003235,0.003235,0.003235
207,7286.03,0.56796,0.73049,1.04367,0.83388,0.80938,0.87194,0.77402,0.48957,0.67091,1.02902,0.003202,0.003202,0.003202
208,7320.17,0.56665,0.72182,1.03995,0.83428,0.80782,0.87191,0.77373,0.48937,0.67078,1.02873,0.003169,0.003169,0.003169
209,7354.1,0.56481,0.71962,1.03709,0.8375,0.80407,0.87153,0.77357,0.48939,0.67045,1.02883,0.003136,0.003136,0.003136
210,7388.67,0.56548,0.72192,1.03732,0.83883,0.80253,0.8714,0.77363,0.48942,0.67037,1.02884,0.003103,0.003103,0.003103
211,7422.68,0.56074,0.70979,1.03514,0.83834,0.80277,0.87187,0.77382,0.48941,0.67054,1.02873,0.00307,0.00307,0.00307
212,7457.09,0.56375,0.70838,1.03981,0.83711,0.8025,0.87195,0.77367,0.48936,0.67047,1.02873,0.003037,0.003037,0.003037
213,7491.16,0.56509,0.7258,1.04177,0.83946,0.80108,0.87183,0.77378,0.48929,0.67024,1.02866,0.003004,0.003004,0.003004
214,7525.33,0.55488,0.69564,1.0336,0.83765,0.80218,0.8716,0.77318,0.48913,0.67042,1.02858,0.002971,0.002971,0.002971
215,7559.33,0.557,0.7009,1.03638,0.83967,0.80013,0.8713,0.77336,0.48898,0.67031,1.02839,0.002938,0.002938,0.002938
216,7593.7,0.55835,0.69943,1.03425,0.84044,0.79957,0.87169,0.77346,0.48894,0.6704,1.02839,0.002905,0.002905,0.002905
217,7627.68,0.55804,0.70412,1.03624,0.83848,0.79978,0.87168,0.77364,0.48905,0.67039,1.0284,0.002872,0.002872,0.002872
218,7661.6,0.55681,0.70188,1.03334,0.83894,0.79918,0.87159,0.77381,0.48898,0.67076,1.02835,0.002839,0.002839,0.002839
219,7695.98,0.55398,0.68896,1.03156,0.83879,0.79864,0.87132,0.77349,0.489,0.67094,1.02835,0.002806,0.002806,0.002806
220,7729.84,0.55173,0.69194,1.03332,0.84006,0.79724,0.87141,0.7735,0.48906,0.67068,1.02841,0.002773,0.002773,0.002773
221,7764.38,0.55624,0.70219,1.03883,0.83824,0.7995,0.8713,0.7735,0.48909,0.67052,1.02845,0.00274,0.00274,0.00274
222,7798.4,0.55069,0.68663,1.03051,0.83475,0.80158,0.87092,0.77287,0.48893,0.67062,1.02832,0.002707,0.002707,0.002707
223,7832.89,0.55187,0.68361,1.02956,0.83312,0.80349,0.87116,0.77388,0.48899,0.67084,1.02835,0.002674,0.002674,0.002674
224,7866.86,0.5496,0.68577,1.03263,0.83858,0.79969,0.87125,0.77373,0.48891,0.67104,1.02825,0.002641,0.002641,0.002641
225,7901.47,0.54543,0.67512,1.03076,0.8365,0.79999,0.87089,0.77315,0.48872,0.67076,1.02802,0.002608,0.002608,0.002608
226,7935.79,0.54775,0.68345,1.03243,0.8409,0.79742,0.87076,0.77326,0.48866,0.67115,1.02786,0.002575,0.002575,0.002575
227,7970.32,0.54669,0.66993,1.03068,0.84176,0.79692,0.87088,0.77337,0.48858,0.67091,1.02774,0.002542,0.002542,0.002542
228,8009.3,0.54742,0.66888,1.0283,0.84425,0.79563,0.87089,0.77297,0.48861,0.67079,1.02774,0.002509,0.002509,0.002509
229,8057.38,0.54297,0.6707,1.02911,0.84582,0.79577,0.87115,0.77334,0.48851,0.6704,1.02765,0.002476,0.002476,0.002476
230,8105.57,0.54851,0.67526,1.0305,0.84609,0.79545,0.87108,0.77364,0.48839,0.67001,1.02754,0.002443,0.002443,0.002443
231,8144.36,0.53885,0.6596,1.02573,0.84625,0.79609,0.87121,0.77371,0.48827,0.66961,1.02743,0.00241,0.00241,0.00241
232,8178.58,0.54839,0.66864,1.03316,0.84692,0.79646,0.87105,0.77343,0.4883,0.66977,1.02744,0.002377,0.002377,0.002377
233,8212.7,0.53831,0.66748,1.02976,0.84809,0.7955,0.87089,0.77391,0.4883,0.66965,1.02738,0.002344,0.002344,0.002344
234,8247.4,0.54302,0.67059,1.02893,0.84863,0.79461,0.8711,0.7739,0.48814,0.66963,1.02721,0.002311,0.002311,0.002311
235,8281.44,0.54298,0.66853,1.02883,0.84915,0.79367,0.87107,0.77415,0.48797,0.66955,1.02709,0.002278,0.002278,0.002278
236,8315.95,0.54259,0.67161,1.02749,0.85006,0.79289,0.87084,0.77405,0.48804,0.66938,1.02713,0.002245,0.002245,0.002245
237,8349.94,0.53881,0.66014,1.026,0.84903,0.79336,0.87072,0.7737,0.48787,0.66971,1.027,0.002212,0.002212,0.002212
238,8384.27,0.53932,0.65839,1.02571,0.84758,0.79379,0.87064,0.77382,0.48774,0.66967,1.02694,0.002179,0.002179,0.002179
239,8418.07,0.53912,0.66125,1.02685,0.84717,0.79407,0.87061,0.7736,0.48765,0.66996,1.02685,0.002146,0.002146,0.002146
240,8452.43,0.53407,0.65216,1.02227,0.84004,0.79742,0.87072,0.7739,0.48769,0.67006,1.02687,0.002113,0.002113,0.002113
241,8486.43,0.53275,0.65058,1.02375,0.83887,0.79859,0.87072,0.774,0.48746,0.67021,1.02662,0.00208,0.00208,0.00208
242,8520.51,0.53293,0.64578,1.02629,0.83699,0.80067,0.87062,0.77408,0.4873,0.6703,1.02648,0.002047,0.002047,0.002047
243,8555,0.53512,0.64691,1.0244,0.83853,0.79941,0.87089,0.77373,0.48699,0.67031,1.02621,0.002014,0.002014,0.002014
244,8589.06,0.531,0.63862,1.02139,0.83717,0.80083,0.8708,0.77353,0.48684,0.67031,1.02607,0.001981,0.001981,0.001981
245,8623.51,0.53348,0.65444,1.02347,0.83566,0.80354,0.87083,0.77389,0.48686,0.67025,1.02603,0.001948,0.001948,0.001948
246,8657.37,0.53231,0.6449,1.02357,0.83734,0.8019,0.87071,0.77409,0.48688,0.67037,1.02599,0.001915,0.001915,0.001915
247,8692.06,0.52659,0.63859,1.01936,0.8364,0.80364,0.87071,0.77404,0.48685,0.6706,1.02594,0.001882,0.001882,0.001882
248,8726.15,0.52739,0.6372,1.0231,0.83673,0.80343,0.87075,0.77391,0.48687,0.67049,1.0259,0.001849,0.001849,0.001849
249,8760.48,0.52527,0.63773,1.0225,0.83538,0.80468,0.87085,0.77406,0.48687,0.67005,1.02579,0.001816,0.001816,0.001816
250,8794.43,0.52251,0.62529,1.02075,0.83529,0.80374,0.87061,0.77397,0.48694,0.67012,1.02582,0.001783,0.001783,0.001783
251,8828.49,0.52676,0.63939,1.02185,0.83588,0.80317,0.87039,0.77389,0.48691,0.67019,1.02579,0.00175,0.00175,0.00175
252,8862.87,0.52585,0.6276,1.02052,0.83561,0.80318,0.87056,0.77349,0.48699,0.66999,1.02583,0.001717,0.001717,0.001717
253,8897.36,0.52269,0.62692,1.01884,0.83567,0.80377,0.87073,0.77387,0.48691,0.6702,1.02578,0.001684,0.001684,0.001684
254,8931.37,0.52055,0.62103,1.01758,0.83596,0.80411,0.87051,0.77397,0.48687,0.66996,1.02579,0.001651,0.001651,0.001651
255,8965.67,0.52236,0.62228,1.01887,0.83514,0.80472,0.87059,0.7743,0.48685,0.66992,1.02573,0.001618,0.001618,0.001618
256,8999.78,0.52434,0.62595,1.02059,0.8335,0.80619,0.87052,0.77417,0.48683,0.66981,1.02575,0.001585,0.001585,0.001585
257,9034.31,0.51847,0.62136,1.0162,0.83346,0.80651,0.8706,0.77446,0.48694,0.66974,1.02585,0.001552,0.001552,0.001552
258,9068.35,0.52247,0.61678,1.01892,0.83363,0.80598,0.87035,0.77404,0.48697,0.66975,1.02583,0.001519,0.001519,0.001519
259,9102.22,0.51737,0.61034,1.01826,0.83182,0.80769,0.87051,0.77435,0.48686,0.66956,1.02577,0.001486,0.001486,0.001486
260,9136.62,0.51535,0.60802,1.01577,0.83434,0.80648,0.87066,0.77463,0.48672,0.66964,1.02559,0.001453,0.001453,0.001453
261,9170.77,0.51575,0.60702,1.01406,0.83507,0.80609,0.87064,0.77474,0.48661,0.66959,1.02553,0.00142,0.00142,0.00142
262,9205.1,0.51463,0.60897,1.01673,0.83496,0.80579,0.87067,0.77431,0.48658,0.66955,1.0255,0.001387,0.001387,0.001387
263,9239.05,0.512,0.60489,1.01309,0.83425,0.80602,0.87053,0.77428,0.48649,0.66965,1.02559,0.001354,0.001354,0.001354
264,9273.44,0.51585,0.60717,1.01357,0.83456,0.8064,0.87041,0.77417,0.48647,0.6697,1.02561,0.001321,0.001321,0.001321
265,9307.51,0.51102,0.60357,1.01225,0.83206,0.80873,0.87043,0.77454,0.48656,0.67029,1.02571,0.001288,0.001288,0.001288
266,9341.71,0.51186,0.61049,1.01281,0.83146,0.8086,0.87026,0.77427,0.48656,0.67017,1.02576,0.001255,0.001255,0.001255
267,9375.82,0.50603,0.58948,1.0072,0.83132,0.80799,0.87026,0.77469,0.48656,0.67058,1.02584,0.001222,0.001222,0.001222
268,9409.95,0.50688,0.5951,1.00908,0.83069,0.8086,0.87002,0.77463,0.4865,0.67101,1.02581,0.001189,0.001189,0.001189
269,9443.98,0.50902,0.59643,1.01168,0.83069,0.80863,0.86989,0.7737,0.48655,0.67143,1.02593,0.001156,0.001156,0.001156
270,9478.09,0.50589,0.59034,1.01128,0.82919,0.80906,0.86963,0.77426,0.48675,0.67162,1.02611,0.001123,0.001123,0.001123
271,9512.53,0.5033,0.58862,1.00833,0.83059,0.80725,0.86952,0.77396,0.48677,0.67154,1.02616,0.00109,0.00109,0.00109
272,9546.54,0.50472,0.59083,1.01055,0.83092,0.80655,0.86958,0.77428,0.48682,0.67147,1.02618,0.001057,0.001057,0.001057
273,9580.86,0.4994,0.58532,1.00785,0.83167,0.80648,0.86956,0.77422,0.48678,0.67164,1.02624,0.001024,0.001024,0.001024
274,9615.05,0.50104,0.58511,1.00825,0.83118,0.80689,0.86957,0.7743,0.48686,0.67192,1.02634,0.000991,0.000991,0.000991
275,9649.19,0.49691,0.5789,1.00514,0.83306,0.80588,0.8696,0.77433,0.48698,0.67226,1.02644,0.000958,0.000958,0.000958
276,9683.07,0.49955,0.58451,1.00923,0.83386,0.80514,0.86975,0.77424,0.48702,0.67249,1.02657,0.000925,0.000925,0.000925
277,9717.21,0.49763,0.57213,1.0063,0.83442,0.80419,0.86995,0.77431,0.48713,0.67232,1.02677,0.000892,0.000892,0.000892
278,9751.28,0.50292,0.57785,1.0108,0.83385,0.80307,0.87002,0.77466,0.48728,0.67209,1.02683,0.000859,0.000859,0.000859
279,9785.82,0.49403,0.56807,1.00496,0.83471,0.8025,0.86994,0.77491,0.48739,0.67198,1.02706,0.000826,0.000826,0.000826
280,9820.09,0.49722,0.56773,1.00743,0.8359,0.80083,0.86968,0.77474,0.48767,0.67198,1.0273,0.000793,0.000793,0.000793
281,9854.28,0.49957,0.58126,1.00928,0.83577,0.80099,0.86964,0.77471,0.48776,0.67181,1.02744,0.00076,0.00076,0.00076
282,9888.63,0.49226,0.5622,1.00313,0.83474,0.80184,0.86973,0.77491,0.48797,0.6718,1.02764,0.000727,0.000727,0.000727
283,9922.7,0.493,0.56617,1.00259,0.83431,0.80159,0.86984,0.77523,0.48815,0.67189,1.02789,0.000694,0.000694,0.000694
284,9957.28,0.491,0.56078,1.00193,0.83244,0.80254,0.86964,0.7749,0.48834,0.67188,1.02818,0.000661,0.000661,0.000661
285,10004.2,0.4898,0.56613,1.00461,0.83329,0.8032,0.86972,0.77539,0.48835,0.67211,1.02829,0.000628,0.000628,0.000628
286,10052.3,0.48712,0.55977,1.00153,0.83277,0.80337,0.86953,0.77539,0.48851,0.67213,1.02853,0.000595,0.000595,0.000595
287,10094.7,0.49076,0.56829,1.00317,0.83017,0.80548,0.86945,0.77511,0.48852,0.67237,1.02863,0.000562,0.000562,0.000562
288,10129.1,0.48325,0.55019,1.0004,0.8279,0.80574,0.86959,0.7753,0.48849,0.67247,1.02868,0.000529,0.000529,0.000529
289,10163.2,0.49309,0.5646,1.00539,0.82578,0.80916,0.8695,0.77475,0.48862,0.6725,1.02894,0.000496,0.000496,0.000496
290,10197.5,0.48754,0.56391,1.00243,0.82394,0.81086,0.86946,0.77518,0.4886,0.672,1.02908,0.000463,0.000463,0.000463
291,10235,0.32275,0.23917,0.89866,0.82397,0.81076,0.86943,0.77474,0.48879,0.67233,1.02941,0.00043,0.00043,0.00043
292,10269.4,0.30677,0.21506,0.88428,0.82601,0.80963,0.86945,0.77497,0.48891,0.67241,1.02957,0.000397,0.000397,0.000397
293,10303.6,0.30337,0.20706,0.88407,0.82624,0.80886,0.86909,0.77436,0.48886,0.67244,1.02965,0.000364,0.000364,0.000364
294,10337.7,0.30045,0.20208,0.87808,0.82666,0.80717,0.86899,0.77423,0.48892,0.67273,1.02994,0.000331,0.000331,0.000331
295,10372.1,0.29671,0.19946,0.87572,0.82599,0.80794,0.86865,0.7735,0.48902,0.67293,1.03021,0.000298,0.000298,0.000298
296,10406.3,0.29662,0.20162,0.87813,0.82443,0.80815,0.86849,0.77344,0.48909,0.6733,1.03041,0.000265,0.000265,0.000265
297,10440.8,0.29283,0.19586,0.87697,0.82303,0.80863,0.86818,0.77308,0.48909,0.67372,1.03062,0.000232,0.000232,0.000232
298,10475.1,0.29127,0.19571,0.87348,0.82324,0.80851,0.86825,0.77304,0.48912,0.67431,1.03084,0.000199,0.000199,0.000199
299,10509.8,0.29044,0.19381,0.87633,0.82179,0.80918,0.86812,0.77298,0.48912,0.67446,1.03103,0.000166,0.000166,0.000166
300,10543.8,0.28609,0.18988,0.87098,0.82527,0.80807,0.86788,0.77301,0.48899,0.67471,1.03127,0.000133,0.000133,0.000133
